690150,"TWENTYNINE PALMS",CA,-8.0,34.300,-116.167,626
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/04/1998,10:00,575,1415,399,2,8,848,2,15,53,2,8,420,2,8,806,2,15,91,2,8,125,2,19,9,E,9,9,E,9,9.0,E,9,-16.0,E,9,13,A,7,947,E,9,360,E,9,1.0,E,9,-9900,?,0,7500,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/04/1998,11:00,704,1415,503,2,8,850,2,15,79,2,8,532,2,8,836,2,15,114,2,8,175,2,19,9,E,9,9,E,9,14.0,E,9,-11.0,E,9,15,A,7,946,E,9,310,E,9,1.0,E,9,-9900,?,0,7500,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/04/1998,12:00,765,1415,549,2,8,827,2,15,101,2,8,572,2,8,815,2,15,130,2,8,215,2,19,9,E,9,9,E,9,17.0,E,9,-8.0,E,9,16,A,7,946,E,9,330,E,9,1.5,E,9,-9900,?,0,7500,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/04/1998,13:00,752,1415,547,2,8,821,2,15,109,2,8,563,2,8,804,2,15,134,2,8,221,2,19,9,E,9,9,E,9,19.0,E,9,-6.0,E,9,17,A,7,945,E,9,330,E,9,1.5,E,9,-9900,?,0,7500,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/04/1998,14:00,668,1415,442,2,8,640,2,15,139,2,8,455,2,8,618,2,15,162,2,8,277,2,19,5,E,9,5,E,9,21.0,E,9,-4.0,E,9,18,A,7,945,E,9,0,E,9,0.0,E,9,-9900,?,0,7500,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/04/1998,15:00,517,1415,329,2,8,568,2,15,121,2,8,346,2,8,533,2,15,150,2,8,233,2,19,9,E,9,9,E,9,20.2,E,9,-5.4,E,9,16,A,7,944,E,9,0,E,9,0.0,E,9,-9900,?,0,7500,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/04/1998,16:00,311,1415,141,2,8,166,2,15,104,2,8,151,2,8,134,2,15,121,2,8,226,2,19,9,E,9,9,E,9,18.5,E,9,-7.1,E,9,16,A,7,944,E,9,0,E,9,0.0,E,9,-9900,?,0,6000,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/04/1998,17:00,74,1097,11,2,8,63,2,15,8,2,8,15,2,8,27,2,15,13,2,8,13,2,19,9,E,9,9,E,9,16.0,E,9,-9.0,E,9,16,A,7,943,E,9,0,E,9,0.0,E,9,-9900,?,0,7000,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/04/1998,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,9,E,9,12.0,E,9,-14.0,E,9,13,A,7,943,E,9,0,E,9,0.0,E,9,-9900,?,0,8000,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/04/1998,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,9,E,9,10.0,E,9,-16.0,E,9,12,A,7,942,E,9,270,E,9,1.0,E,9,-9900,?,0,9000,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/04/1998,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,9,E,9,11.1,E,9,-12.7,E,9,15,A,7,943,E,9,240,E,9,0.9,E,9,-9900,?,0,10000,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/04/1998,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,9,E,9,9.2,E,9,-13.4,E,9,16,A,7,943,E,9,280,E,9,1.9,E,9,-9900,?,0,11000,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/04/1998,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,8.6,E,9,-12.3,E,9,19,A,7,943,E,9,280,E,9,1.8,E,9,-9900,?,0,12000,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/04/1998,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,8.3,E,9,-11.8,E,9,20,A,7,943,E,9,280,E,9,1.8,E,9,-9900,?,0,13000,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/04/1998,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,7.4,E,9,-10.5,E,9,24,A,7,943,E,9,290,E,9,2.7,E,9,-9900,?,0,14000,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,6.5,E,9,-10.2,E,9,26,A,7,942,E,9,290,E,9,1.6,E,9,-9900,?,0,15000,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,7.5,E,9,-7.8,E,9,30,A,7,942,E,9,0,E,9,0.0,E,9,-9900,?,0,16000,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,5.6,E,9,-7.5,E,9,36,A,7,942,E,9,320,E,9,0.3,E,9,-9900,?,0,17000,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,5.7,E,9,-6.2,E,9,40,A,7,941,E,9,0,E,9,0.0,E,9,-9900,?,0,18000,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,6.8,E,9,-4.9,E,9,41,A,7,942,E,9,0,E,9,0.0,E,9,-9900,?,0,19000,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,5.3,E,9,-3.7,E,9,50,A,7,942,E,9,0,E,9,0.0,E,9,-9900,?,0,20000,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,07:00,2,177,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,2,E,9,2,E,9,3.9,E,9,-2.3,E,9,63,A,7,943,E,9,330,E,9,3.1,E,9,-9900,?,0,21000,E,9,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,08:00,152,1415,68,2,8,462,2,15,18,2,8,72,2,8,315,2,15,38,2,8,43,2,19,2,A,7,2,E,9,5.0,A,7,-1.0,A,7,64,A,7,943,A,7,350,A,7,1.5,A,7,11300,A,7,77777,A,7,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,09:00,387,1415,233,2,8,636,2,15,58,2,8,243,2,8,549,2,15,92,2,8,110,2,19,3,A,7,3,E,9,7.2,A,7,1.0,A,7,65,A,7,944,A,7,310,A,7,6.2,A,7,11300,A,7,77777,A,7,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,10:00,576,1415,384,2,8,784,2,15,63,2,8,405,2,8,751,2,15,98,2,8,135,2,19,0,A,7,0,E,9,7.8,A,7,1.6,B,8,65,A,7,945,B,8,300,A,7,6.2,A,7,-9900,?,0,77777,B,8,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,11:00,706,1415,498,2,8,838,2,15,78,2,8,527,2,8,825,2,15,114,2,8,173,2,19,3,A,7,3,E,9,8.9,A,7,2.0,A,7,62,A,7,945,A,7,300,A,7,6.2,A,7,11300,A,7,77777,A,7,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,12:00,767,1415,543,2,8,809,2,15,103,2,8,564,2,8,796,2,15,131,2,8,218,2,19,2,A,7,2,E,9,10.0,A,7,1.0,A,7,54,A,7,944,A,7,340,A,7,5.2,A,7,11300,A,7,77777,A,7,0.6,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,13:00,755,1415,534,2,8,809,2,15,101,2,8,555,2,8,795,2,15,129,2,8,213,2,19,3,A,7,3,E,9,11.1,A,7,1.0,A,7,50,A,7,943,A,7,350,A,7,9.3,A,7,11300,A,7,77777,A,7,0.7,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,14:00,671,1415,449,2,8,683,2,15,124,2,8,466,2,8,665,2,15,150,2,8,253,2,19,2,A,7,2,E,9,12.2,A,7,0.0,A,7,43,A,7,944,A,7,330,A,7,6.2,A,7,11300,A,7,77777,A,7,0.7,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,15:00,520,1415,336,2,8,600,2,15,115,2,8,343,2,8,550,2,15,140,2,8,211,2,19,3,A,7,3,E,9,12.2,A,7,0.0,A,7,43,A,7,944,A,7,320,A,7,4.1,A,7,11300,A,7,77777,A,7,0.7,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,16:00,314,1415,240,2,8,588,2,15,108,2,8,239,2,8,459,2,15,137,2,8,209,2,19,2,A,7,2,E,9,11.1,A,7,0.0,A,7,46,A,7,955,A,7,330,A,7,5.2,A,7,11300,A,7,77777,A,7,0.7,E,8,0.043,F,8,0.190,F,8,0,6,A,7
01/05/1998,17:00,77,1120,21,2,8,229,2,15,9,2,8,28,2,8,140,2,15,17,2,8,27,2,19,2,B,8,2,B,8,9.5,B,8,-0.9,B,8,48,A,7,955,B,8,330,B,8,5.1,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,B,8,2,B,8,7.6,B,8,-1.1,B,8,53,A,7,955,B,8,330,B,8,5.1,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,B,8,2,B,8,6.3,B,8,-1.3,B,8,57,A,7,954,B,8,320,B,8,5.0,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,B,8,2,B,8,5.5,B,8,-1.5,B,8,60,A,7,954,B,8,320,B,8,4.9,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,B,8,2,B,8,4.8,B,8,-1.9,B,8,61,A,7,954,B,8,320,B,8,4.9,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,B,8,2,B,8,4.1,B,8,-2.3,B,8,62,A,7,953,B,8,320,B,8,4.8,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,B,8,2,B,8,3.7,B,8,-3.2,B,8,59,A,7,953,B,8,320,B,8,4.7,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/05/1998,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,B,8,2,B,8,3.2,B,8,-3.6,B,8,59,A,7,952,B,8,320,B,8,4.7,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.043,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,B,8,2,B,8,2.7,B,8,-4.0,B,8,59,A,7,952,B,8,310,B,8,4.6,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,B,8,2,B,8,2.2,B,8,-4.5,B,8,59,A,7,952,B,8,310,B,8,4.6,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,B,8,2,B,8,2.0,B,8,-4.5,B,8,59,A,7,951,B,8,310,B,8,4.5,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,B,8,2,B,8,1.7,B,8,-5.0,B,8,58,A,7,951,B,8,310,B,8,4.4,B,8,-9900,?,0,77777,B,8,0.7,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,B,8,2,B,8,1.2,B,8,-5.3,B,8,59,A,7,951,B,8,310,B,8,4.4,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,B,8,2,B,8,1.2,B,8,-5.3,B,8,59,A,7,950,B,8,310,B,8,4.3,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,07:00,2,153,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,2,B,8,2,B,8,1.1,B,8,-5.1,B,8,60,A,7,950,B,8,300,B,8,4.2,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,08:00,152,1415,68,2,8,462,2,15,18,2,8,72,2,8,315,2,15,38,2,8,43,2,19,2,B,8,2,B,8,2.7,B,8,-4.5,B,8,57,A,7,950,B,8,300,B,8,4.2,B,8,-9900,?,0,77777,B,8,0.8,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,09:00,387,1415,233,2,8,631,2,15,59,2,8,242,2,8,545,2,15,92,2,8,112,2,19,2,A,7,2,E,9,5.0,A,7,-4.0,A,7,50,A,7,949,A,7,300,A,7,4.1,A,7,11300,A,7,77777,A,7,0.8,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,10:00,577,1415,409,2,8,755,2,15,100,2,8,425,2,8,718,2,15,131,2,8,197,2,19,5,A,7,5,E,9,8.9,A,7,-12.0,A,7,19,A,7,950,A,7,290,A,7,2.1,A,7,11300,A,7,77777,A,7,0.8,E,8,0.042,F,8,0.190,F,8,0,6,A,7
01/06/1998,11:00,707,1415,475,2,8,679,2,15,134,2,8,493,2,8,665,2,15,159,2,8,279,2,19,9,A,7,9,E,9,11.1,A,7,-8.0,A,7,23,A,7,949,A,7,270,A,7,1.0,A,7,11300,A,7,6000,A,7,0.8,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,12:00,769,1415,525,2,8,695,2,15,146,2,8,547,2,8,688,2,15,171,2,8,317,2,19,9,A,7,9,E,9,12.2,A,7,-8.0,A,7,22,A,7,948,A,7,290,A,7,2.1,A,7,11300,A,7,6000,A,7,0.9,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,13:00,758,1415,508,2,8,620,2,15,175,2,8,540,2,8,628,2,15,203,2,8,381,2,19,9,A,7,9,E,9,12.8,A,7,-10.0,A,7,18,A,7,948,A,7,0,A,7,0.0,A,7,11300,A,7,6000,A,7,0.9,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,14:00,674,1415,269,2,8,81,2,15,230,2,8,295,2,8,81,2,15,256,2,8,656,2,19,9,A,7,9,E,9,12.2,A,7,-6.0,A,7,26,A,7,947,A,7,0,A,7,0.0,A,7,11300,A,7,6000,A,7,0.9,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,15:00,524,1415,192,2,8,46,2,15,175,2,8,210,2,8,44,2,15,194,2,8,463,2,19,10,A,7,10,E,9,12.2,A,7,-6.0,A,7,26,A,7,947,A,7,0,A,7,0.0,A,7,11300,A,7,6000,A,7,0.9,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,16:00,318,1415,199,2,8,359,2,15,118,2,8,205,2,8,285,2,15,140,2,8,248,2,19,9,A,7,9,E,9,12.2,A,7,-5.0,A,7,28,A,7,947,A,7,0,A,7,0.0,A,7,11300,A,7,6000,A,7,0.9,E,8,0.042,F,8,0.190,F,8,0,6,A,7
01/06/1998,17:00,80,1144,19,2,8,143,2,15,11,2,8,23,2,8,73,2,15,18,2,8,21,2,19,9,B,8,9,B,8,10.5,B,8,-5.8,B,8,30,A,7,947,B,8,360,B,8,0.2,B,8,-9900,?,0,7000,B,8,0.9,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,B,8,8,B,8,8.4,B,8,-5.9,B,8,34,A,7,947,B,8,350,B,8,0.3,B,8,-9900,?,0,8000,B,8,0.9,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,B,8,8,B,8,6.9,B,8,-6.0,B,8,37,A,7,947,B,8,350,B,8,0.5,B,8,-9900,?,0,9000,B,8,1.0,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,B,8,7,B,8,6.0,B,8,-6.1,B,8,39,A,7,947,B,8,350,B,8,0.7,B,8,-9900,?,0,10000,B,8,1.0,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,B,8,7,B,8,5.1,B,8,-6.4,B,8,41,A,7,947,B,8,340,B,8,0.8,B,8,-9900,?,0,11000,B,8,1.0,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,B,8,6,B,8,4.2,B,8,-6.7,B,8,42,A,7,947,B,8,340,B,8,1.0,B,8,-9900,?,0,12000,B,8,1.0,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,B,8,6,B,8,3.6,B,8,-7.5,B,8,41,A,7,947,B,8,340,B,8,1.1,B,8,-9900,?,0,13000,B,8,1.0,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/06/1998,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,B,8,6,B,8,2.9,B,8,-7.8,B,8,42,A,7,946,B,8,340,B,8,1.3,B,8,-9900,?,0,14000,B,8,1.0,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/07/1998,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,B,8,5,B,8,2.2,B,8,-8.1,B,8,43,A,7,946,B,8,330,B,8,1.5,B,8,-9900,?,0,15000,B,8,1.0,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/07/1998,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,B,8,5,B,8,1.6,B,8,-8.5,B,8,43,A,7,946,B,8,330,B,8,1.6,B,8,-9900,?,0,16000,B,8,1.1,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/07/1998,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,B,8,4,B,8,1.2,B,8,-8.4,B,8,45,A,7,946,B,8,330,B,8,1.8,B,8,-9900,?,0,17000,B,8,1.1,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/07/1998,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,B,8,4,B,8,0.7,B,8,-8.9,B,8,45,A,7,946,B,8,320,B,8,2.0,B,8,-9900,?,0,18000,B,8,1.1,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/07/1998,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,B,8,3,B,8,0.1,B,8,-9.1,B,8,46,A,7,946,B,8,320,B,8,2.1,B,8,-9900,?,0,19000,B,8,1.1,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/07/1998,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,B,8,3,B,8,-0.1,B,8,-9.0,B,8,47,A,7,946,B,8,320,B,8,2.3,B,8,-9900,?,0,20000,B,8,1.1,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/07/1998,07:00,2,153,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,5,B,8,2,B,8,-0.3,B,8,-8.6,B,8,49,A,7,946,B,8,310,B,8,2.4,B,8,-9900,?,0,21000,B,8,1.1,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/07/1998,08:00,152,1415,68,2,8,462,2,15,18,2,8,72,2,8,315,2,15,38,2,8,43,2,19,5,A,7,2,E,9,1.1,A,7,-8.0,A,7,47,A,7,946,A,7,310,A,7,2.6,A,7,11300,A,7,77777,A,7,1.1,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/07/1998,09:00,388,1415,233,2,8,631,2,15,59,2,8,243,2,8,545,2,15,92,2,8,112,2,19,3,A,7,1,E,9,3.9,A,7,-7.0,A,7,42,A,7,946,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,1.1,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/07/1998,10:00,578,1415,394,2,8,819,2,15,58,2,8,414,2,8,778,2,15,94,2,8,129,2,19,2,A,7,1,E,9,7.2,A,7,-7.0,A,7,33,A,7,946,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,1.1,E,8,0.042,F,8,0.190,F,8,0,6,A,7
01/07/1998,11:00,709,1415,514,2,8,880,2,15,71,2,8,537,2,8,857,2,15,106,2,8,155,2,19,3,A,7,1,E,9,8.9,A,7,-11.0,A,7,21,A,7,946,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,1.1,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/07/1998,12:00,771,1415,555,2,8,833,2,15,99,2,8,579,2,8,822,2,15,129,2,8,215,2,19,2,A,7,1,E,9,12.8,A,7,-5.0,A,7,27,A,7,945,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,1.1,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/07/1998,13:00,760,1415,559,2,8,820,2,15,116,2,8,590,2,8,819,2,15,148,2,8,259,2,19,3,A,7,1,E,9,15.0,A,7,-8.0,A,7,18,A,7,944,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,1.1,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/07/1998,14:00,677,1415,434,2,8,565,2,15,162,2,8,457,2,8,562,2,15,187,2,8,336,2,19,5,A,7,2,E,9,15.0,A,7,-11.0,A,7,14,A,7,943,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,1.1,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/07/1998,15:00,528,1415,342,2,8,605,2,15,116,2,8,349,2,8,557,2,15,141,2,8,213,2,19,0,A,7,0,E,9,15.0,A,7,-9.4,B,8,16,A,7,943,B,8,0,A,7,0.0,A,7,-9900,?,0,14000,B,8,1.2,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/07/1998,16:00,322,1415,246,2,8,621,2,15,104,2,8,248,2,8,491,2,15,135,2,8,199,2,19,9,A,7,4,E,9,13.9,A,7,-8.0,A,7,20,A,7,943,A,7,0,A,7,0.0,A,7,11300,A,7,6000,A,7,1.2,E,8,0.042,F,8,0.190,F,8,0,6,A,7
01/07/1998,17:00,83,1167,24,2,8,255,2,15,10,2,8,32,2,8,158,2,15,19,2,8,29,2,19,9,B,8,4,B,8,12.1,B,8,-8.2,B,8,22,A,7,943,B,8,350,B,8,0.1,B,8,-9900,?,0,5813,B,8,1.2,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/07/1998,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,B,8,5,B,8,10.0,B,8,-7.7,B,8,26,A,7,943,B,8,350,B,8,0.3,B,8,-9900,?,0,5625,B,8,1.2,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
01/07/1998,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,B,8,5,B,8,8.5,B,8,-7.4,B,8,29,A,7,943,B,8,340,B,8,0.4,B,8,-9900,?,0,5438,B,8,1.2,E,8,0.042,F,8,0.190,F,8,-9900,-9900,?,0
